UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,Temperature Difference,Mechanical Load Proxy,Torque Speed Ratio
4026,H33439,H,302.1,311.0,1729.0,26.1,210.0,0,0,8.899999999999977,45126.9,0.01508670520231214
4027,M18886,M,302.1,311.0,1574.0,34.1,215.0,0,0,8.899999999999977,53673.4,0.021650793650793653
4028,L51207,L,302.0,311.0,1566.0,37.8,218.0,0,0,9.0,59194.799999999996,0.02412252712188896
4029,L51208,L,302.0,310.9,1455.0,43.2,220.0,0,0,8.899999999999977,62856.00000000001,0.029670329670329672
4030,H33443,H,302.0,310.9,1679.0,29.0,222.0,0,0,8.899999999999977,48691.0,0.017261904761904763
4031,L51210,L,302.0,310.8,2143.0,17.3,227.0,0,0,8.800000000000011,37073.9,0.008069029850746269
4032,L51211,L,302.0,310.8,1447.0,42.7,229.0,0,0,8.800000000000011,61786.9,0.029488950276243094
4033,L51212,L,302.0,310.8,1383.0,50.3,231.0,1,0,8.800000000000011,69564.9,0.03634393063583815
4034,L51213,L,302.1,310.8,1772.0,27.1,233.0,0,0,8.699999999999989,48021.200000000004,0.015284827975183306
4035,L51214,L,302.0,310.8,1615.0,29.0,235.0,1,1,8.800000000000011,46835.0,0.017945544554455444
4036,L51215,L,302.0,310.8,1454.0,36.6,0.0,0,0,8.800000000000011,53216.4,0.02515463917525773
4037,L51216,L,302.0,310.8,1445.0,49.1,2.0,0,0,8.800000000000011,70949.5,0.03395573997233749
4038,M18897,M,302.0,310.8,1609.0,35.2,4.0,0,0,8.800000000000011,56636.8,0.021863354037267083
4039,L51218,L,302.0,310.9,1546.0,34.4,7.0,0,0,8.899999999999977,53182.399999999994,0.022236586942469296
4040,L51219,L,301.9,310.8,1567.0,39.3,9.0,0,0,8.900000000000034,61583.1,0.02506377551020408
4041,L51220,L,302.0,310.8,1767.0,27.4,11.0,0,0,8.800000000000011,48415.799999999996,0.015497737556561085
4042,L51221,L,302.0,310.9,1539.0,34.2,13.0,0,0,8.899999999999977,52633.8,0.02220779220779221
4043,L51222,L,302.0,310.9,1564.0,39.0,15.0,0,0,8.899999999999977,60996.0,0.024920127795527155
4044,M18903,M,302.0,310.8,1445.0,46.3,17.0,0,0,8.800000000000011,66903.5,0.03201936376210235
4045,M18904,M,301.9,310.9,1419.0,47.7,20.0,1,0,9.0,67686.3,0.03359154929577465
4046,M18905,M,301.8,310.9,1881.0,20.9,23.0,0,0,9.099999999999966,39312.899999999994,0.01110520722635494
4047,M18906,M,301.9,310.9,1421.0,46.2,26.0,0,0,9.0,65650.2,0.03248945147679325
4048,L51227,L,301.9,311.0,1455.0,46.0,29.0,0,0,9.100000000000023,66930.0,0.03159340659340659
4049,L51228,L,301.9,311.0,2691.0,12.1,31.0,1,0,9.100000000000023,32561.1,0.004494799405646359
4050,L51229,L,301.8,310.8,1505.0,41.2,33.0,0,0,9.0,62006.00000000001,0.027357237715803454
4051,L51230,L,301.8,310.8,1456.0,46.6,35.0,0,0,9.0,67849.6,0.031983527796842826
4052,L51231,L,301.8,310.8,1383.0,46.4,37.0,0,0,9.0,64171.2,0.03352601156069364
4053,M18912,M,301.9,310.8,1563.0,39.2,39.0,0,0,8.900000000000034,61269.600000000006,0.02506393861892583
4054,M18913,M,301.9,310.9,2305.0,16.1,42.0,0,0,9.0,37110.5,0.006981786643538596
4055,M18914,M,301.9,310.9,1456.0,43.6,45.0,0,0,9.0,63481.6,0.029924502402196296
4056,L51235,L,302.0,311.0,1865.0,22.7,48.0,0,0,9.0,42335.5,0.012165058949624866
4057,L51236,L,301.9,310.9,1597.0,36.9,50.0,0,0,9.0,58929.299999999996,0.02309136420525657
4058,L51237,L,302.0,310.9,1495.0,38.6,52.0,0,0,8.899999999999977,57707.0,0.025802139037433156
4059,M18918,M,302.0,310.9,1456.0,47.2,54.0,0,0,8.899999999999977,68723.2,0.032395332875772134
4060,L51239,L,301.9,310.8,1465.0,44.3,57.0,0,0,8.900000000000034,64899.49999999999,0.030218281036834924
4061,M18920,M,302.0,310.9,1352.0,55.5,59.0,0,0,8.899999999999977,75036.0,0.041019955654102
4062,L51241,L,301.9,310.8,1906.0,21.7,62.0,0,0,8.900000000000034,41360.2,0.011379129522810697
4063,L51242,L,302.0,310.9,1446.0,44.0,64.0,0,0,8.899999999999977,63624.0,0.0304077401520387
4064,L51243,L,302.0,310.8,1948.0,19.7,66.0,0,0,8.800000000000011,38375.6,0.010107747562852744
4065,L51244,L,301.9,310.7,1480.0,47.1,68.0,0,0,8.800000000000011,69708.0,0.031802835921674544
4066,M18925,M,301.9,310.7,1511.0,37.6,70.0,0,0,8.800000000000011,56813.6,0.02486772486772487
4067,M18926,M,301.9,310.7,1472.0,47.0,73.0,0,0,8.800000000000011,69184.0,0.031907671418873046
4068,L51247,L,301.9,310.7,1429.0,51.0,108.0,0,0,8.800000000000011,72879.0,0.03566433566433566
4069,L51248,L,301.9,310.7,1405.0,48.8,78.0,0,0,8.800000000000011,68564.0,0.03470839260312944
4070,M18929,M,301.9,310.7,1405.0,47.9,80.0,0,0,8.800000000000011,67299.5,0.03406827880512091
4071,L51250,L,300.1,310.7,1348.0,58.1,83.0,0,0,10.599999999999966,78318.8,0.04306893995552261
4072,L51251,L,301.9,310.6,1331.0,68.6,85.0,1,0,8.700000000000045,91306.59999999999,0.0515015015015015
4073,L51252,L,301.9,310.6,1610.0,33.4,87.0,0,0,8.700000000000045,53774.0,0.0207324643078833
4074,M18933,M,301.9,310.6,1412.0,46.5,89.0,0,0,8.700000000000045,65658.0,0.032908704883227176
4075,L51254,L,302.0,310.7,1453.0,42.7,92.0,0,0,8.699999999999989,62043.100000000006,0.02936726272352132
4076,L51255,L,302.0,310.6,1583.0,38.9,94.0,0,0,8.600000000000023,61578.7,0.024558080808080807
4077,M18936,M,302.0,310.6,1539.0,37.4,96.0,0,0,8.600000000000023,57558.6,0.024285714285714285
4078,L51257,L,302.0,310.5,1635.0,39.8,99.0,0,0,8.5,65072.99999999999,0.02432762836185819
4079,H33492,H,302.1,310.7,1294.0,62.4,101.0,1,0,8.599999999999966,80745.59999999999,0.04818532818532818
4080,L51259,L,302.0,310.5,1978.0,22.0,106.0,0,0,8.5,43516.0,0.011116725618999495
4081,L51260,L,302.0,310.4,1357.0,58.0,108.0,1,0,8.399999999999977,78706.0,0.042709867452135494
4082,L51261,L,302.0,310.4,1336.0,58.2,110.0,1,0,8.399999999999977,77755.2,0.043530291697830965
4083,L51262,L,302.0,310.4,1568.0,39.2,112.0,0,0,8.399999999999977,61465.600000000006,0.024984066284257492
4084,M18943,M,302.0,310.4,1567.0,36.4,114.0,0,0,8.399999999999977,57038.799999999996,0.023214285714285715
4085,L51264,L,302.0,310.4,1611.0,35.6,117.0,0,0,8.399999999999977,57351.600000000006,0.022084367245657568
4086,H33499,H,302.0,310.5,1841.0,23.6,119.0,0,0,8.5,43447.600000000006,0.012812160694896851
4087,L51266,L,302.0,310.5,1567.0,36.1,124.0,0,0,8.5,56568.700000000004,0.02302295918367347
4088,L51267,L,301.9,310.4,1376.0,54.9,126.0,1,0,8.5,75542.4,0.03986928104575163
4089,L51268,L,301.9,310.5,1477.0,42.4,128.0,0,0,8.600000000000023,62624.799999999996,0.02868741542625169
4090,M18949,M,301.9,310.5,1590.0,40.3,130.0,0,0,8.600000000000023,64076.99999999999,0.02532998114393463
4091,L51270,L,302.0,310.5,2197.0,15.8,133.0,0,0,8.5,34712.6,0.00718835304822566
4092,M18951,M,302.0,310.4,1595.0,32.9,135.0,0,0,8.399999999999977,52475.5,0.020614035087719296
4093,H33506,H,302.0,310.5,1503.0,24.4,138.0,0,0,8.5,36673.2,0.016223404255319148
4094,M18953,M,302.0,310.5,1573.0,32.1,143.0,0,0,8.5,50493.3,0.02039390088945362
4095,L51274,L,302.0,310.5,1651.0,30.9,146.0,0,0,8.5,51015.899999999994,0.0187046004842615
4096,H33509,H,302.0,310.5,1459.0,43.2,148.0,0,0,8.5,63028.8,0.029589041095890414
4097,L51276,L,301.9,310.4,1370.0,51.7,153.0,1,0,8.5,70829.0,0.037709700948212986
4098,L51277,L,301.9,310.4,1518.0,34.1,155.0,0,0,8.5,51763.8,0.022448979591836737
4099,L51278,L,302.0,310.3,1648.0,29.6,157.0,0,0,8.300000000000011,48780.8,0.01795027289266222
4100,L51279,L,302.0,310.4,1464.0,47.2,159.0,0,0,8.399999999999977,69100.8,0.03221843003412969
4101,L51280,L,302.0,310.4,1895.0,23.2,161.0,0,0,8.399999999999977,43964.0,0.012236286919831224
4102,L51281,L,301.9,310.4,1884.0,23.4,163.0,0,0,8.5,44085.6,0.012413793103448275
4103,L51282,L,302.0,310.4,1450.0,46.6,165.0,0,0,8.399999999999977,67570.0,0.0321157822191592
4104,L51283,L,302.0,310.4,1448.0,43.4,167.0,0,0,8.399999999999977,62843.2,0.02995169082125604
4105,L51284,L,302.1,310.5,1389.0,49.6,169.0,0,0,8.399999999999977,68894.40000000001,0.035683453237410075
4106,L51285,L,302.0,310.6,1583.0,35.2,171.0,0,0,8.600000000000023,55721.600000000006,0.022222222222222223
4107,L51286,L,300.1,310.5,1425.0,51.1,173.0,0,0,10.399999999999977,72817.5,0.03583450210378682
4108,L51287,L,302.0,310.5,1809.0,27.1,175.0,0,0,8.5,49023.9,0.014972375690607736
4109,L51288,L,301.9,310.5,1892.0,21.8,177.0,0,0,8.600000000000023,41245.6,0.011516111991547808
4110,M18969,M,301.9,310.6,1475.0,47.8,179.0,0,0,8.700000000000045,70505.0,0.03238482384823848
4111,L51290,L,302.0,310.6,1361.0,46.7,182.0,0,0,8.600000000000023,63558.700000000004,0.03428781204111601
4112,M18971,M,302.0,310.6,1563.0,41.0,184.0,0,0,8.600000000000023,64083.0,0.026214833759590793
4113,H33526,H,301.9,310.5,1472.0,39.7,187.0,0,0,8.600000000000023,58438.4,0.026951799049558727
4114,L51293,L,302.0,310.6,1325.0,55.3,192.0,0,0,8.600000000000023,73272.5,0.04170437405731523
4115,L51294,L,302.0,310.6,1358.0,53.1,194.0,0,0,8.600000000000023,72109.8,0.03907284768211921
4116,H33529,H,302.0,310.6,1346.0,54.7,196.0,0,0,8.600000000000023,73626.2,0.04060876020786934
4117,M18976,M,302.0,310.5,1381.0,58.4,201.0,0,0,8.5,80650.4,0.042257597684515195
4118,L51297,L,301.9,310.5,1340.0,55.7,204.0,1,0,8.600000000000023,74638.0,0.041536167039522745
4119,L51298,L,302.0,310.6,1366.0,47.7,206.0,0,0,8.600000000000023,65158.200000000004,0.03489392831016826
4120,L51299,L,302.1,310.7,1325.0,45.1,208.0,1,0,8.599999999999966,59757.5,0.034012066365007546
4121,M18980,M,302.1,310.7,1376.0,46.3,210.0,1,0,8.599999999999966,63708.799999999996,0.0336238198983297
4122,M18981,M,302.1,310.7,1364.0,47.8,213.0,1,0,8.599999999999966,65199.2,0.03501831501831502
4123,L51302,L,302.2,310.6,1462.0,43.6,0.0,0,0,8.400000000000034,63743.200000000004,0.029801777170198225
4124,M18983,M,302.1,310.6,1517.0,38.9,2.0,0,0,8.5,59011.299999999996,0.025625823451910407
4125,L51304,L,302.1,310.6,1385.0,53.6,5.0,0,0,8.5,74236.0,0.03867243867243867
4126,L51305,L,302.1,310.6,1439.0,40.0,7.0,0,0,8.5,57560.0,0.027777777777777776
4127,M18986,M,302.0,310.6,1623.0,34.3,9.0,0,0,8.600000000000023,55668.899999999994,0.02112068965517241
4128,H33541,H,302.0,310.6,1438.0,43.2,12.0,0,0,8.600000000000023,62121.600000000006,0.03002084781097985
4129,L51308,L,301.9,310.4,1708.0,24.8,17.0,0,0,8.5,42358.4,0.014511410181392627
4130,M18989,M,301.8,310.3,1666.0,32.7,19.0,0,0,8.5,54478.200000000004,0.019616076784643072
4131,L51310,L,301.9,310.4,1286.0,62.8,22.0,1,0,8.5,80760.8,0.048795648795648794
4132,L51311,L,301.9,310.3,1485.0,46.3,24.0,0,0,8.400000000000034,68755.5,0.031157469717362045
4133,M18992,M,301.8,310.3,1409.0,52.5,26.0,0,0,8.5,73972.5,0.03723404255319149
4134,L51313,L,301.8,310.3,1765.0,27.3,29.0,0,0,8.5,48184.5,0.015458663646659118
4135,L51314,L,301.8,310.3,1688.0,28.8,31.0,0,0,8.5,48614.4,0.01705150976909414
4136,M18995,M,301.7,310.3,1787.0,26.7,33.0,0,0,8.600000000000023,47712.9,0.014932885906040269
4137,L51316,L,301.7,310.1,1487.0,48.0,36.0,0,0,8.400000000000034,71376.0,0.03225806451612903
4138,L51317,L,301.7,310.1,1384.0,50.5,38.0,0,0,8.400000000000034,69892.0,0.03646209386281588
4139,L51318,L,301.7,310.2,1311.0,57.4,40.0,1,0,8.5,75251.4,0.04375
4140,H33553,H,301.7,310.2,1620.0,30.8,42.0,0,0,8.5,49896.0,0.019000616903146205
4141,L51320,L,301.7,310.2,1331.0,61.2,47.0,1,0,8.5,81457.2,0.04594594594594595
4142,H33555,H,301.7,310.1,1462.0,38.3,49.0,0,0,8.400000000000034,55994.6,0.026179084073820913
4143,L51322,L,301.7,310.1,1424.0,50.2,54.0,0,0,8.400000000000034,71484.8,0.0352280701754386
4144,L51323,L,301.7,310.1,1500.0,39.6,56.0,0,0,8.400000000000034,59400.0,0.026382411725516322
4145,L51324,L,301.8,310.1,1738.0,28.0,58.0,0,0,8.300000000000011,48664.0,0.016101207590569294
4146,M19005,M,301.8,310.3,1465.0,46.5,60.0,0,0,8.5,68122.5,0.03171896316507503
4147,L51326,L,301.8,310.3,1482.0,41.4,63.0,0,0,8.5,61354.799999999996,0.02791638570465273
4148,L51327,L,301.9,310.3,1398.0,44.0,65.0,0,0,8.400000000000034,61512.0,0.031451036454610434
4149,L51328,L,301.9,310.3,1972.0,21.3,67.0,0,0,8.400000000000034,42003.6,0.010795742524075013
4150,L51329,L,301.9,310.4,1603.0,37.6,69.0,0,0,8.5,60272.8,0.02344139650872818
4151,L51330,L,301.9,310.4,1610.0,34.8,71.0,0,0,8.5,56027.99999999999,0.021601489757914337
4152,M19011,M,301.9,310.4,1373.0,48.0,73.0,1,0,8.5,65904.0,0.034934497816593885
4153,M19012,M,302.0,310.5,1425.0,44.7,76.0,0,0,8.5,63697.50000000001,0.031346423562412344
4154,M19013,M,302.0,310.4,1212.0,55.6,79.0,1,0,8.399999999999977,67387.2,0.04583676834295136
4155,M19014,M,302.0,310.4,1828.0,26.3,82.0,0,0,8.399999999999977,48076.4,0.01437944231820667
4156,L51335,L,302.0,310.5,1370.0,44.4,108.0,1,0,8.5,60828.0,0.03238512035010941
4157,M19016,M,302.0,310.5,1823.0,25.1,87.0,0,0,8.5,45757.3,0.013760964912280703
4158,L51337,L,302.0,310.5,1263.0,60.6,90.0,1,0,8.5,76537.8,0.04794303797468354
4159,L51338,L,301.9,310.4,1889.0,21.5,92.0,0,0,8.5,40613.5,0.011375661375661376
4160,M19019,L,302.0,310.5,1639.0,32.9,94.0,0,0,8.5,53923.1,0.020060975609756098
4161,M19020,M,302.0,310.4,1608.0,33.1,97.0,0,0,8.399999999999977,53224.8,0.02057178371659416
4162,H33575,H,301.9,310.3,1653.0,32.4,100.0,0,0,8.400000000000034,53557.2,0.01958887545344619
4163,L51342,L,302.0,310.4,1591.0,29.8,105.0,0,0,8.399999999999977,47411.8,0.018718592964824123
4164,L51343,L,302.1,310.5,1696.0,30.9,107.0,0,0,8.399999999999977,52406.399999999994,0.01820860341779611
4165,L51344,L,302.2,310.6,1346.0,47.5,109.0,1,0,8.400000000000034,63935.0,0.03526354862657758
4166,M19025,M,302.2,310.5,1507.0,40.4,111.0,0,0,8.300000000000011,60882.799999999996,0.026790450928381962
4167,H33580,H,302.3,310.6,1525.0,48.7,114.0,0,0,8.300000000000011,74267.5,0.03191349934469201
4168,M19027,M,302.3,310.7,1559.0,33.9,119.0,0,0,8.399999999999977,52850.1,0.02173076923076923
4169,L51348,L,302.2,310.6,1632.0,30.5,122.0,0,0,8.400000000000034,49776.0,0.018677281077770974
4170,L51349,L,302.1,310.5,1559.0,36.0,124.0,0,0,8.399999999999977,56124.0,0.023076923076923078
4171,M19030,M,302.2,310.6,1355.0,51.5,126.0,1,0,8.400000000000034,69782.5,0.03797935103244838
4172,M19031,M,302.2,310.5,1832.0,23.7,129.0,0,0,8.300000000000011,43418.4,0.01292962356792144
4173,L51352,L,302.2,310.6,1386.0,50.0,132.0,0,0,8.400000000000034,69300.0,0.03604902667627974
4174,M19033,M,302.2,310.6,1346.0,49.2,134.0,1,0,8.400000000000034,66223.2,0.03652561247216036
4175,L51354,L,302.3,310.7,1499.0,37.8,137.0,0,0,8.399999999999977,56662.2,0.025199999999999997
4176,L51355,L,302.3,310.7,1612.0,33.4,139.0,0,0,8.399999999999977,53840.799999999996,0.020706757594544326
4177,M19036,M,302.3,310.7,1544.0,39.7,141.0,0,0,8.399999999999977,61296.8,0.025695792880258903
4178,L51357,L,302.5,310.9,1477.0,39.2,144.0,0,0,8.399999999999977,57898.4,0.026522327469553453
4179,L51358,L,300.1,310.9,1624.0,34.4,146.0,0,0,10.799999999999955,55865.6,0.02116923076923077
4180,L51359,L,302.4,310.9,1349.0,46.1,148.0,1,0,8.5,62188.9,0.03414814814814815
4181,L51360,L,302.4,310.8,1686.0,28.8,150.0,0,0,8.400000000000034,48556.8,0.017071724955542385
4182,M19041,M,302.4,310.7,1521.0,40.4,152.0,0,0,8.300000000000011,61448.4,0.026544021024967147
4183,L51362,L,302.4,310.7,1362.0,54.8,155.0,1,0,8.300000000000011,74637.59999999999,0.04020542920029347
4184,L51363,L,302.3,310.7,1402.0,50.9,157.0,0,0,8.399999999999977,71361.8,0.03627940128296507
4185,L51364,L,302.2,310.6,1334.0,53.2,159.0,1,0,8.400000000000034,70968.8,0.0398501872659176
4186,L51365,L,302.2,310.6,1348.0,48.4,161.0,1,0,8.400000000000034,65243.2,0.03587842846553002
4187,M19046,M,302.2,310.6,1570.0,34.6,163.0,0,0,8.400000000000034,54322.0,0.02202418841502228
4188,M19047,M,302.2,310.7,1601.0,33.0,166.0,0,0,8.5,52833.0,0.020599250936329586
4189,M19048,M,302.3,310.8,1611.0,31.8,169.0,0,0,8.5,51229.8,0.019727047146401985
4190,L51369,L,302.4,310.9,1560.0,31.8,172.0,0,0,8.5,49608.0,0.02037155669442665
4191,H33604,H,302.4,310.9,1444.0,40.7,174.0,0,0,8.5,58770.8,0.028166089965397927
4192,L51371,L,302.4,311.0,1317.0,59.4,179.0,0,0,8.600000000000023,78229.8,0.04506828528072838
4193,M19052,M,302.5,311.0,1463.0,43.1,181.0,0,0,8.5,63055.3,0.029439890710382513
4194,L51373,L,302.4,311.1,1634.0,34.2,184.0,0,0,8.700000000000045,55882.8,0.02091743119266055
4195,L51374,L,302.4,311.0,1423.0,46.2,186.0,0,0,8.600000000000023,65742.6,0.0324438202247191
4196,L51375,L,302.5,311.0,1548.0,38.4,188.0,0,0,8.5,59443.2,0.024790187217559715
4197,M19056,M,302.5,311.0,1563.0,35.6,190.0,0,0,8.5,55642.8,0.02276214833759591
4198,L51377,L,302.4,311.0,1573.0,36.5,193.0,0,0,8.600000000000023,57414.5,0.02318932655654384
4199,M19058,M,300.1,311.1,1432.0,44.5,195.0,0,0,11.0,63724.0,0.031053733426378228
4200,M19059,M,302.5,311.1,1638.0,32.0,198.0,0,0,8.600000000000023,52416.0,0.019524100061012812
4201,L51380,L,302.5,311.1,1571.0,34.2,201.0,0,0,8.600000000000023,53728.200000000004,0.021755725190839695
4202,L51381,L,302.4,311.0,2211.0,15.4,203.0,0,0,8.600000000000023,34049.4,0.006962025316455696
4203,L51382,L,302.4,311.0,1555.0,40.6,205.0,0,0,8.600000000000023,63133.0,0.02609254498714653
4204,M19063,M,302.3,310.9,1558.0,31.9,207.0,0,0,8.599999999999966,49700.2,0.020461834509300832
4205,M19064,M,302.3,310.9,1523.0,43.2,210.0,0,0,8.599999999999966,65793.6,0.02834645669291339
4206,L51385,M,302.3,310.8,1723.0,26.3,213.0,0,0,8.5,45314.9,0.01525522041763341
4207,M19066,M,302.3,310.8,1721.0,28.4,215.0,0,0,8.5,48876.399999999994,0.0164924506387921
4208,M19067,M,302.3,310.9,1710.0,30.4,218.0,1,1,8.599999999999966,51984.0,0.01776738749269433
4209,M19068,M,302.3,310.9,1627.0,32.3,0.0,0,0,8.599999999999966,52552.1,0.01984029484029484
4210,M19069,M,302.2,310.8,1422.0,47.0,3.0,0,0,8.600000000000023,66834.0,0.03302881236823612
4211,L51390,L,302.1,310.8,1565.0,35.3,6.0,0,0,8.699999999999989,55244.49999999999,0.022541507024265644
4212,L51391,L,302.1,310.7,1314.0,52.8,8.0,1,0,8.599999999999966,69379.2,0.04015209125475285
4213,M19072,M,302.0,310.6,1392.0,60.5,10.0,0,0,8.600000000000023,84216.0,0.043431442928930364
4214,L51393,L,302.1,310.7,1465.0,40.7,13.0,0,0,8.599999999999966,59625.50000000001,0.02776261937244202
4215,L51394,L,301.9,310.6,1573.0,36.6,15.0,0,0,8.700000000000045,57571.8,0.023252858958068615
4216,M19075,M,302.0,310.7,2157.0,17.8,17.0,0,0,8.699999999999989,38394.6,0.008248378127896201
4217,L51396,L,301.9,310.7,1370.0,50.3,20.0,0,0,8.800000000000011,68911.0,0.03668854850474106
4218,L51397,L,301.9,310.6,1462.0,38.8,22.0,0,0,8.700000000000045,56725.6,0.02652084757347915
4219,M19078,M,302.0,310.6,1479.0,40.5,24.0,0,0,8.600000000000023,59899.5,0.027364864864864866
4220,L51399,L,301.9,310.7,1717.0,26.8,27.0,0,0,8.800000000000011,46015.6,0.01559953434225844
4221,M19080,M,301.9,310.6,1260.0,65.9,29.0,0,0,8.700000000000045,83034.0,0.05226011102299762
4222,L51401,L,301.9,310.6,1467.0,39.3,32.0,0,0,8.700000000000045,57653.1,0.026771117166212534
4223,M19082,M,302.0,310.6,1535.0,38.6,34.0,0,0,8.600000000000023,59251.0,0.025130208333333334
4224,L51403,L,302.0,310.7,1657.0,31.9,37.0,0,0,8.699999999999989,52858.299999999996,0.019240048250904702
4225,L51404,L,302.0,310.7,1698.0,28.1,39.0,0,0,8.699999999999989,47713.8,0.016539140670982933
4226,L51405,L,302.1,310.7,1359.0,49.3,41.0,1,0,8.599999999999966,66998.7,0.03625
4227,L51406,L,302.1,310.8,1596.0,37.1,43.0,0,0,8.699999999999989,59211.600000000006,0.023231058234189104
4228,L51407,L,302.2,310.8,1383.0,46.9,45.0,0,0,8.600000000000023,64862.7,0.03388728323699422
4229,L51408,L,302.2,310.8,2203.0,16.6,47.0,0,0,8.600000000000023,36569.8,0.007531760435571688
4230,M19089,M,302.2,310.8,1408.0,46.8,49.0,0,0,8.600000000000023,65894.4,0.03321504613200851
4231,L51410,L,302.2,310.8,1673.0,32.9,52.0,0,0,8.600000000000023,55041.7,0.01965352449223417
4232,L51411,L,302.2,310.8,1340.0,47.8,54.0,0,0,8.600000000000023,64051.99999999999,0.03564504101416853
4233,L51412,L,302.2,310.9,1452.0,42.3,56.0,0,0,8.699999999999989,61419.6,0.029112181693048862
4234,M19093,M,302.2,310.9,1302.0,53.4,58.0,0,0,8.699999999999989,69526.8,0.040982348426707595
4235,H33648,H,302.2,310.9,1522.0,35.9,61.0,0,0,8.699999999999989,54639.799999999996,0.023571897570584373
4236,L51415,L,302.2,310.8,1438.0,41.4,66.0,0,0,8.600000000000023,59533.2,0.02876997915218902
4237,L51416,L,302.2,310.9,1604.0,40.5,68.0,0,0,8.699999999999989,64962.0,0.025233644859813085
4238,L51417,L,302.2,311.0,1832.0,23.2,70.0,0,0,8.800000000000011,42502.4,0.01265684669939989
4239,M19098,M,302.3,311.0,1521.0,34.8,72.0,0,0,8.699999999999989,52930.799999999996,0.0228646517739816
4240,L51419,L,302.3,311.0,1446.0,37.6,75.0,0,0,8.699999999999989,54369.6,0.025984796129923982
4241,L51420,L,302.4,311.1,1905.0,20.9,77.0,0,0,8.700000000000045,39814.5,0.010965372507869884
4242,L51421,L,302.4,311.0,1475.0,47.9,79.0,0,0,8.600000000000023,70652.5,0.03245257452574526
4243,L51422,L,302.4,311.0,1462.0,48.5,81.0,0,0,8.600000000000023,70907.0,0.03315105946684894
4244,M19103,M,302.4,310.9,1435.0,42.3,83.0,0,0,8.5,60700.49999999999,0.029456824512534816
4245,L51424,L,302.4,310.9,1469.0,39.6,86.0,0,0,8.5,58172.4,0.026938775510204082
4246,M19105,M,302.6,311.1,1520.0,43.0,88.0,0,0,8.5,65360.0,0.02827087442472058
4247,L51426,L,302.6,311.0,1537.0,35.5,91.0,0,0,8.399999999999977,54563.5,0.023081924577373212
4248,L51427,L,302.6,311.0,1369.0,60.0,93.0,1,0,8.399999999999977,82140.0,0.043795620437956206
4249,L51428,L,302.6,311.0,1506.0,37.2,95.0,0,0,8.399999999999977,56023.200000000004,0.024684804246848043
4250,L51429,L,302.5,310.9,1330.0,56.9,97.0,1,0,8.399999999999977,75677.0,0.04274981217129977
4251,L51430,L,302.6,311.0,1660.0,38.0,99.0,0,0,8.399999999999977,63080.0,0.022877784467188442
4252,H33665,H,302.5,310.9,1356.0,55.5,101.0,1,0,8.399999999999977,75258.0,0.040899042004421515
4253,H33666,H,302.6,311.0,1438.0,51.0,106.0,0,0,8.399999999999977,73338.0,0.035441278665740095
4254,M19113,M,302.6,311.0,1329.0,48.6,111.0,1,0,8.399999999999977,64589.4,0.036541353383458645
4255,L51434,L,302.6,311.0,1284.0,68.0,114.0,1,0,8.399999999999977,87312.0,0.05291828793774319
4256,M19115,M,302.5,311.0,1387.0,52.1,116.0,0,0,8.5,72262.7,0.03753602305475504
4257,M19116,M,302.6,311.0,1591.0,33.9,119.0,0,0,8.399999999999977,53934.899999999994,0.021293969849246232
4258,M19117,M,302.6,311.0,1589.0,39.0,122.0,0,0,8.399999999999977,61971.0,0.024528301886792454
4259,M19118,M,302.7,311.1,1297.0,60.7,125.0,1,0,8.400000000000034,78727.90000000001,0.046764252696456086
4260,L51439,L,302.7,311.2,1545.0,35.1,128.0,0,0,8.5,54229.5,0.022703751617076325
4261,H33674,H,302.7,311.1,1418.0,43.4,130.0,0,0,8.400000000000034,61541.2,0.03058491895701198
